race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R6,Rosehill Gardens,6,1:55 pm Ranvet Handicap,1500m,Handicap,Heavy 9,True,14,14,Marsabit,Marsabit,Marsabit,3,Danny Williams,Winona Costin,$71,8
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,1,1,Shall Be,Shall Be,Shall Be,7,Mark Minervini,William Stanley (a-3),$31,2.2
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,2,2,Madrina,Madrina,Madrina,6,Nick Olive,Anna Roper (a-2),$7,3.4
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,3,3,Shropshire Lad,Shropshire Lad,Shropshire Lad,14,Rodney Northam,Reece Jones,$9.5,7.7
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,7,7,Couples Retreat,Couples Retreat,Couples Retreat,2,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$7.5,4.3
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,8,8,Benevac,Benevac,Benevac,12,Ciaron Maher,Dylan Gibbons,$16,3
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,9,9,Casserousse,Casserousse,Casserousse,8,Joseph Pride,Alysha Collett,$13,2.3
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,11,11,Confidentiality,Confidentiality,Confidentiality,22,Joseph Pride,Sam Clipperton,$5.75,4.3
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,12,12,Big Papa,Big Papa,Big Papa,11,Bjorn Baker,Regan Bayliss,$5,5.5
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,13,13,Agatha,Agatha,Agatha,20,Michael Freedman,Andrew Adkins,$6,7.8
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,15,15,Raskol,Raskol,Raskol,4,Peter Snowden,Ashley Morgan,$12,2.5
R7,Rosehill Gardens,7,2:30 pm Vale Peter Taylor Handicap,1100m,Handicap,Heavy 9,True,16,16,Silver Serenade,Silver Serenade,Silver Serenade,1,Danny Williams,Winona Costin,$34,3.4
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,1,1,Super Norwest,Super Norwest,Super Norwest,13,Matthew Dale,Braith Nock (a-1.5),$21,4.1
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,2,2,Crepe Myrtle,Crepe Myrtle,Crepe Myrtle,4,Joseph Pride,Tyler Schiller,$5.5,3.2
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,3,3,Ticklebelly,Ticklebelly,Ticklebelly,11,Scott Collings,Aaron Bullock,$19,3.2
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,5,5,Miss Kim Kar,Miss Kim Kar,Miss Kim Kar,8,Bjorn Baker,Regan Bayliss,$9.5,7.7
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,6,6,Super Nui,Super Nui,Super Nui,3,Ron Quinton,Louise Day,$6.5,4.9
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,7,7,Thames,Thames,Thames,15,Gary Portelli,Anna Roper (a-2),$10,7.2
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,8,8,Mother Goose,Mother Goose,Mother Goose,1,Gary Portelli,Alysha Collett,$11,2.2
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,10,10,Maybe Moet,Maybe Moet,Maybe Moet,5,Chris Waller,Sam Clipperton,$8.5,6.4
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,11,11,Super Bright,Super Bright,Super Bright,6,Nathan Doyle,Dylan Gibbons,$27,7.1
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,13,13,Ernaux,Ernaux,Ernaux,2,Chris Waller,Siena Grima (a-2),$7,5.7
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,14,14,Miss Jennifer,Miss Jennifer,Miss Jennifer,7,Danny Williams,Jay Ford,$41,8.8
