race_no,race_name,start_time,distance,track,grade,going,rail,no,horse,horse_name,name,barrier,trainer,jockey,weight,odds,scratched
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,6,Silver Wedding,Silver Wedding,Silver Wedding,1,Ciaron Maher,Kerrin McEvoy,57.5kg,$11,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,7,Negotiations,Negotiations,Negotiations,9,Ciaron Maher,Adam Farragher,57kg,$46,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,8,Shall Be,Shall Be,Shall Be,14,Mark Minervini,Dylan Gibbons,57kg,$27,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,9,Prima Bella,Prima Bella,Prima Bella,8,Matthew Smith,Ashley Morgan,55.5kg,$16,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,10,Century Song,Century Song,Century Song,13,Robert & Luke Price,Brock Ryan,55.5kg,$23,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,13,Kreon,Kreon,Kreon,7,Danny Williams,Tyler Schiller,54kg,$26,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,14,Massira,Massira,Massira,2,Matthew Dale,Alysha Collett,53.5kg,$13,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,15,Against The Law,Against The Law,Against The Law,12,Bryce Heys,Mollie Fitzgerald (a-3),53kg,$31,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,16,Dear Jewel,Dear Jewel,Dear Jewel,16,Joseph Pride,Andrew Adkins,52kg,$23,false
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,5,Sparring,Sparring,Sparring,10,Ron Stubbs,Jason Lyon,58kg,SCR,true
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,11,Vella's Best,Vella's Best,Vella's Best,15,,Gratz Vella,55kg,SCR,true
9,3:45 pm Uphire Handicap,3:45 pm,1000m,Randwick,Handicap,Soft 7,True,12,Chalice Well,Chalice Well,Chalice Well,4,,James Healy,54kg,SCR,true
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,1,Green Shadows,Green Shadows,Green Shadows,16,Gerald Ryan & Sterling Alexiou,Siena Grima (a-3),61.5kg,$27,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,2,Stay Focused,Stay Focused,Stay Focused,9,Ciaron Maher,Regan Bayliss,61.5kg,$20,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,3,Sergeant Major,Sergeant Major,Sergeant Major,5,Ciaron Maher,Mollie Fitzgerald (a-3),60kg,$14,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,4,Fiddlers Green,Fiddlers Green,Fiddlers Green,18,Annabel & Rob Archibald,Nash Rawiller,59.5kg,$7,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,5,Mafia,Mafia,Mafia,3,Mitchell Beer & George Carpenter,Dylan Gibbons,59kg,$17,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,6,Mawjood,Mawjood,Mawjood,10,Bjorn Baker,Joshua Parr,59kg,$6,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,7,Mr Chaplin,Mr Chaplin,Mr Chaplin,17,Tom Charlton,Zac Lloyd,59kg,$17,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,8,Anythink Goes,Anythink Goes,Anythink Goes,15,,Matthew Smith,58kg,$61,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,9,Forbidden Riff,Forbidden Riff,Forbidden Riff,2,Richard & Will Freedman,Braith Nock (a-1.5),58kg,$67,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,10,Iceman,Iceman,Iceman,13,Clarry Conners,Andrew Adkins,58kg,$19,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,11,Interjection,Interjection,Interjection,14,Tom Charlton,Anna Roper (a-2),58kg,$23,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,12,King Tut,King Tut,King Tut,1,Ciaron Maher,Adam Hyeronimus,58kg,$4.6,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,13,Who Ever Thought,Who Ever Thought,Who Ever Thought,8,Jeremy Gask,Zac Wadick (a-2),57.5kg,$91,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,14,Winston Hills,Winston Hills,Winston Hills,4,Matthew Smith,Ashley Morgan,57.5kg,$17,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,15,Comedy,Comedy,Comedy,12,Joseph Pride,Sam Clipperton,56.5kg,$31,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,16,Frontex,Frontex,Frontex,6,"Michael, John & Wayne Hawkes",Tyler Schiller,56kg,$11,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,17,Invader Zim,Invader Zim,Invader Zim,11,Chris Waller,Kerrin McEvoy,54kg,$11,false
10,4:25 pm Wilson Asset Management Handicap,4:25 pm,1400m,Randwick,Handicap,Soft 7,True,18,Atmospheric Rock,Atmospheric Rock,Atmospheric Rock,7,Danny Williams,Winona Costin,52kg,$41,false
