race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,15,15,Cavity Bay,Cavity Bay,Cavity Bay,7,Clarry Conners,Winona Costin,$126,7.4
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,16,16,Ocean Chill,Ocean Chill,Ocean Chill,5,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$12,2.8
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,17,17,Audrey's Lane,Audrey's Lane,Audrey's Lane,4,,Brad Widdup,$19,3
R6,Randwick,6,1:55 pm Taylor Construction Handicap,1400m,Handicap,Soft 7,True,18,18,Bella Khadijah,Bella Khadijah,Bella Khadijah,2,,Brad Widdup,$23,7.2
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,1,1,Les Vampires,Les Vampires,Les Vampires,3,Lucy Longmire,Adam Hyeronimus,$51,3.8
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,2,2,Black Run,Black Run,Black Run,11,Annabel & Rob Archibald,Braith Nock (a-1.5),$27,2.9
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,3,3,Rotagilla,Rotagilla,Rotagilla,1,Chris Waller,Nash Rawiller,$7,6.2
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,4,4,Redstone Well,Redstone Well,Redstone Well,7,Annabel & Rob Archibald,Dylan Gibbons,$81,4
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,6,6,Sir Dinadan,Sir Dinadan,Sir Dinadan,15,Chris Waller,Sam Clipperton,$13,7
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,7,7,Starzintheireyes,Starzintheireyes,Starzintheireyes,5,Tom Charlton,Zac Lloyd,$4.6,6
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,8,8,I Am The Empire,I Am The Empire,I Am The Empire,2,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$81,2.5
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,9,9,Brave Call,Brave Call,Brave Call,14,Kris Lees,Kerrin McEvoy,$21,8.3
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,10,10,Tazima,Tazima,Tazima,13,Chris Waller,Siena Grima (a-3),$10,6.1
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,11,11,King Of The Sea,King Of The Sea,King Of The Sea,9,Ciaron Maher,Adam Farragher,$2.9,12.7
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,12,12,Pinhole,Pinhole,Pinhole,10,Chris Waller,Tyler Schiller,$35,9.3
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,13,13,Placid Pearl,Placid Pearl,Placid Pearl,8,Matthew Smith,Winona Costin,$34,6.1
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,14,14,Bestower,Bestower,Bestower,4,Kris Lees,Alysha Collett,$15,8.9
